Date,Open,High,Low,Close,Volume,Market Cap
881,2021-01-31,34270.87759214,34288.33147504,32270.17602471,33114.35774753,52754542671.38,616452744533.29
882,2021-01-30,34295.9350435,34834.70830094,32940.18691419,34269.52154165,65141828798.26,637924573283.79
883,2021-01-29,34318.6716924,38406.26096472,32064.81418675,34316.38765032,117894572510.68,638768671361.87
884,2021-01-28,30441.0418168,33858.31099229,30023.2068317,33466.09635821,76517157706.32,622910073819.62
885,2021-01-27,32564.03024112,32564.03024112,29367.13921776,30432.54707881,62576762015.47,566417413553.9666
886,2021-01-26,32358.6131737,32794.5495902,31030.26596571,32569.84955679,60255421470.41,606169260386.9784
887,2021-01-25,32285.79891345,34802.74297839,32087.78796567,32366.39304887,59897054837.94,602350097075.4393
888,2021-01-24,32064.37631516,32944.00894195,31106.68577002,32289.37808687,48643830599.36,600888568009.5015
889,2021-01-23,32985.75691326,33360.97818593,31493.15966789,32067.64288212,48354737975.29,596733137645.0635
890,2021-01-22,30817.62519242,33811.85156014,28953.372751,33005.76356216,77207272511.13,614160521491.5516
891,2021-01-21,35549.39740902,35552.67949732,30250.74963896,30825.69850603,75643067687.74,573565664943.0017
892,2021-01-20,36050.11269824,36378.32670045,33570.47780293,35547.7508855,66834573161.3,661400102161.1556
893,2021-01-19,36642.23272357,37755.89185872,36069.80639361,36069.80639361,57244195485.5,671081200699.8711
894,2021-01-18,35792.23666766,37299.28580604,34883.84404829,36630.07568284,49511702429.35,681470030572.0747
895,2021-01-17,36163.64923243,36722.34987621,34069.32218533,35791.27792129,52359854336.21,665831621390.9865
896,2021-01-16,36821.64873201,37864.36887891,35633.55401669,36178.13890106,57706187875.1,673000645230.8221
897,2021-01-15,39156.7080858,39577.71118833,34659.58974449,36825.36585131,67760757880.72,685005864471.3622
898,2021-01-14,37325.10763475,39966.40524241,36868.5632453,39187.32812109,63615990033.01,728904366964.3611
899,2021-01-13,33915.11958124,37599.96059774,32584.66767186,37316.35939997,69364315979.28,694069582193.7559
900,2021-01-12,35516.36114084,36568.52697414,32697.97662163,33922.9605815,74773277909.46,630920422745.0479
901,2021-01-11,38346.52950301,38346.52950301,30549.59876946,35566.65594049,123320567398.62,661457321418.0524
902,2021-01-10,40254.21779758,41420.19103255,35984.62712175,38356.43950662,79980747690.35,713304617760.9486
903,2021-01-09,40788.64052286,41436.35000639,38980.87690625,40254.54649816,61984162837.07,748563483043.1383
904,2021-01-08,39381.76584266,41946.73935079,36838.63599637,40797.61071993,88107519479.5,758625941266.7522
905,2021-01-07,36833.87435728,40180.3679073,36491.18981083,39371.04235311,84762141031.49,732062681138.1346
906,2021-01-06,34013.614533,36879.69856854,33514.03374162,36824.36441009,75289433810.59,684671246323.6501
907,2021-01-05,31977.04113228,34437.5905918,30221.1867389,33992.42934365,67547324781.68,631980005969.6278
908,2021-01-04,32810.94764381,33440.21856853,28722.75527058,31971.91352155,81163475344.18,594384025390.8551
909,2021-01-03,32129.4073556,34608.55673797,32052.31707551,32782.02446581,78665235201.84,609409213147.0334
910,2021-01-02,29376.45583414,33155.11881942,29091.18119088,32127.26793922,67865420765.46,597205944668.8502
911,2021-01-01,28994.00891641,29600.6269503,28803.58501355,29374.15188907,40730301358.64,546001594837.51166
912,2020-12-31,28841.57375811,29244.87668786,28201.99199364,29001.71982218,46754964848.19,539051138107.78613
913,2020-12-30,27360.08970906,28937.74000401,27360.08970906,28840.95341968,51287442703.98,536033807160.8408
914,2020-12-29,27081.80972919,27370.7200843,25987.29807483,27362.4365573,45265946774.4,508523687096.6884
915,2020-12-28,26280.82141511,27389.11206428,26207.63993146,27084.80788628,49056742892.61,503339329917.2024
916,2020-12-27,26439.37328852,28288.84002225,25922.76976496,26272.29456706,66479895605.09,488213268382.0132
917,2020-12-26,24677.01605649,26718.07089319,24522.68948211,26437.0375091,48332647295.43,491250863156.98474
918,2020-12-25,23733.56954677,24710.10155607,23463.67427254,24664.79027412,42068395845.63,458297232691.903
919,2020-12-24,23240.20362271,23768.3385448,22777.59680778,23735.94972763,41080759712.62,441017197764.42126
920,2020-12-23,23781.97438638,24024.48959027,22802.64570202,23241.34486501,51146161904.32,431808778580.30475
921,2020-12-22,22794.03960022,23789.90284154,22430.60469165,23783.02850288,44171632680.6,441850902134.2294
922,2020-12-21,23474.45540815,24059.98230987,22159.36806298,22803.0814087,45852713980.89,423625088584.1859
923,2020-12-20,23861.7657379,24209.65988828,23147.71102921,23477.29519711,37844228421.87,436129331482.25616
924,2020-12-19,23132.86511797,24085.85537123,22826.47216789,23869.83196434,38487546579.56,443399267276.8764
925,2020-12-18,22806.79637266,23238.60062331,22399.81280236,23137.96056165,40387896274.68,429781092527.74475
926,2020-12-17,21308.35140371,23642.66010576,21234.67652917,22805.16149213,71378606373.62,423576934966.4241
927,2020-12-16,19418.81840055,21458.90789704,19298.31727724,21310.59813054,44409011479.22,395799863745.9665
928,2020-12-15,19246.91998427,19525.0075905,19079.84237737,19417.07603342,26741982541.5,360614771026.8855
929,2020-12-14,19144.49245994,19305.10044332,19012.70940762,19246.64434137,22473997681.14,357432550019.95447
930,2020-12-13,18806.76647897,19381.53577302,18734.33288842,19142.3825335,25450468636.54,355479173805.69794
931,2020-12-12,18051.31998973,18919.55122775,18046.04072366,18803.65687045,21752580801.79,349170613898.91974
932,2020-12-11,18263.92925463,18268.4528447,17619.53238938,18058.90334725,27919640985.34,335326168918.5213
933,2020-12-10,18553.29972814,18553.29972814,17957.06521319,18264.99210672,25547132265.47,339136939585.8366
934,2020-12-09,18320.88478403,18626.29265152,17935.54781966,18553.91537685,34420373070.86,344486483494.44324
935,2020-12-08,19191.52946283,19283.47833933,18269.94544375,18321.14491611,31692288756.38,340148764251.7229
936,2020-12-07,19343.12879819,19411.82767631,18931.14291942,19191.63128698,26896357742.24,356293229783.3031
937,2020-12-06,19154.18059333,19390.49989515,18897.89407205,19345.12095871,25293775713.52,359123541247.0556
938,2020-12-05,18698.38527851,19160.44926489,18590.19367526,19154.231131,27242455063.89,355563938256.3379
939,2020-12-04,19446.96642246,19511.40471415,18697.19291384,18699.76561337,33872388057.72,347111351136.32855
940,2020-12-03,19205.92540409,19566.19188355,18925.78443384,19445.39847988,31930317405.27,360933936016.877
941,2020-12-02,18801.74359314,19308.33066301,18347.71783787,19201.09115697,37387697138.68,356381007570.9198
942,2020-12-01,19633.77044727,19845.97548328,18321.92093045,18802.99829969,49633658712.12,348976597317.84424
943,2020-11-30,18178.32211783,19749.26369425,18178.32211783,19625.83502949,47728480399.28,364229729425.8729
944,2020-11-29,17719.63461354,18283.62817317,17559.11762249,18177.48341979,31133957704.27,337336592123.068
945,2020-11-28,17112.93423773,17853.93919131,16910.65271094,17717.4150112,32601040733.64,328782832211.7004
946,2020-11-27,17153.91312468,17445.02428555,16526.42352825,17108.40172774,38886494645.12,317464460530.40906
947,2020-11-26,18729.84058731,18866.28612952,16351.03485441,17150.62357809,61396835736.94,318231964319.3874
948,2020-11-25,19104.40961035,19390.96555566,18581.14653195,18732.1207774,43710357371.46,347558803507.37305
949,2020-11-24,18365.01468531,19348.27096299,18128.65617407,19107.46444977,51469565008.67,354504361032.3469
950,2020-11-23,18370.01733874,18711.42673061,18000.79611004,18364.12159134,42741112307.9,340698070308.13434
951,2020-11-22,18642.232992,18688.96913465,17671.38482599,18370.00252365,41280434225.93,340790183317.33075
952,2020-11-21,18621.31587778,18936.62068806,18444.3589249,18642.23276593,39650210707.3,345819234184.5931
953,2020-11-20,17817.08366299,18773.22751179,17765.79576896,18621.31436938,36992873939.99,345411881099.1716
954,2020-11-19,17803.86174661,18119.54784964,17382.55398903,17817.09024754,36985055355.39,330475167134.4854
955,2020-11-18,17645.19047404,18393.94914579,17352.906612,17804.00563217,49064800277.87,330218014062.15594
956,2020-11-17,16685.69093058,17782.92055432,16564.54499204,17645.40576746,39006849169.81,327257094857.4363
957,2020-11-16,15955.57698439,16816.18144902,15880.7056812,16716.11132377,31526766675.19,309889423249.1071
958,2020-11-15,16068.13999417,16123.11045585,15793.53391679,15955.58743887,23653867582.7,295790551597.8903
959,2020-11-14,16317.80834223,16317.80834223,15749.19296725,16068.13870685,27481710135.41,297877068422.63354
960,2020-11-13,16276.4404772,16463.17783998,15992.1528006,16317.80819009,31599492172.18,302505533181.2506
961,2020-11-12,15701.29906726,16305.00422517,15534.7718061,16276.34394919,34175758344.06,301736853824.6971
962,2020-11-11,15290.90879034,15916.26081024,15290.00681729,15701.33973237,29772374934.01,291077214051.6671
963,2020-11-10,15332.350373,15450.32935034,15124.95988876,15290.90268148,25574938143.15,283468380961.4247
964,2020-11-09,15479.59572319,15785.13687202,14865.52927664,15332.31559743,34149115565.7,284236108837.2787
965,2020-11-08,14833.75408424,15637.32033788,14744.10989581,15479.56703842,26632075028.85,286955182899.01483
966,2020-11-07,15565.88058298,15737.09557115,14423.20290926,14833.7541075,35024953705.62,274970333139.98395
967,2020-11-06,15579.72923853,15903.43797604,15226.8393924,15565.88058083,39837841971.45,288526920959.49664
968,2020-11-05,14133.73388336,15706.40445571,14102.08909494,15579.84846029,40856321438.54,288771509680.94745
969,2020-11-04,13950.4879059,14218.76646779,13580.47207098,14133.70715301,35116364961.76,261954213176.1068
970,2020-11-03,13550.450882,13984.98192782,13325.44138201,13950.30084729,29869951617.25,258541441763.9419
971,2020-11-02,13737.03221087,13808.32287396,13243.159866,13550.4893841,30771455467.79,251119864445.3435
972,2020-11-01,13780.99480514,13862.03362917,13628.37821941,13737.10982864,24453857900.09,254569759062.58606
973,2020-10-31,13546.5326493,14028.21429317,13457.52983298,13780.99470249,30306464718.76,255372071116.27853
974,2020-10-30,13437.87353717,13651.51626952,13136.19868838,13546.52226938,30581485200.68,251018154919.98657
975,2020-10-29,13271.29897868,13612.04801658,12980.0592813,13437.8832414,56499499598.28,248995322466.39035
976,2020-10-28,13654.21446094,13837.69545246,12932.25058412,13271.28536861,35867318894.92,245899824464.83194
977,2020-10-27,13075.24249433,13759.66872521,13060.83803686,13654.21844012,33749878155.99,252985946389.91595
978,2020-10-26,13031.20124688,13225.29776076,12822.38232695,13075.24769656,29461458313.16,242250997935.6733
979,2020-10-25,13108.06314181,13329.18403245,12910.06108914,13031.17431056,24406920575.04,241425217439.91174
980,2020-10-24,12931.57391476,13145.06668559,12885.74662851,13108.06261161,24542317939.96,242839876186.2097
981,2020-10-23,12971.54847683,13015.96144265,12752.64702492,12931.53902256,28974975002.91,239557562148.2678
982,2020-10-22,12801.63536307,13161.5941072,12717.09345651,12965.89129043,34729759598.05,240166387521.54385
983,2020-10-21,11913.07748936,13184.56617255,11900.92861734,12823.68918938,43414712626.05,237532386962.5129
984,2020-10-20,11745.97493298,11999.91801959,11681.48002079,11916.33514058,30915821592.1,220721282864.58752
985,2020-10-19,11495.03793859,11799.0929777,11408.29011785,11742.03715033,23860769927.72,217482407293.08884
986,2020-10-18,11355.98226642,11483.35971184,11347.57856324,11483.35971184,18283314340.34,212682581771.31262
987,2020-10-17,11322.1226857,11386.26157113,11285.34551243,11358.10156733,19130430173.84,210353665235.45236
988,2020-10-16,11502.82812628,11540.06192994,11223.01278163,11322.12268618,25635480771.68,209676088343.852
989,2020-10-15,11426.60259823,11569.91418955,11303.60351126,11495.34965037,24487233057.77,212873103428.00137
990,2020-10-14,11429.04780192,11539.97794666,11307.8308683,11429.50688675,24103426719.26,211643390713.38098
991,2020-10-13,11548.71975926,11548.98483187,11321.22451322,11425.8994007,24241420250.86,211565586739.30667
992,2020-10-12,11392.63621516,11698.4677363,11240.68699569,11555.3628878,26163972641.65,213950143824.2092
993,2020-10-11,11296.08178425,11428.81376969,11288.62766113,11384.1819535,19968627059.96,210766812992.17508
994,2020-10-10,11059.14269142,11442.2111099,11056.94053325,11296.3614282,22877978587.76,209130239494.65012
995,2020-10-09,10927.91292433,11102.67150545,10846.8504295,11064.45759247,22799117612.79,204827451843.37863
996,2020-10-08,10669.37115892,10945.73703324,10562.60610109,10915.68573098,63314794397.11,202064144550.3406
997,2020-10-07,10603.35546589,10680.50819786,10562.50712617,10668.96895539,37799458435.8,197485816054.93155
998,2020-10-06,10796.30685484,10797.57808729,10528.890831,10604.40588882,42623695307.43,196281911458.15378
999,2020-10-05,10676.52895637,10793.50785056,10634.60016313,10793.33942751,47537578008.85,199769602127.94168
1000,2020-10-04,10550.44067126,10686.00009766,10534.39183687,10669.58254327,71251776994.76,197468899356.86166
1001,2020-10-03,10575.10063586,10598.94080319,10511.12977968,10549.32889962,44660271563.32,195233191301.2567
1002,2020-10-02,10619.8212156,10657.83798611,10416.68920469,10575.97504191,48661453917.96,195716085732.39615
1003,2020-10-01,10795.25474253,10933.62430944,10472.35651799,10619.45190766,40023134099.57,196512086756.27814
1004,2020-09-30,10843.87075063,10847.25699325,10669.32109268,10784.49157795,44171073700.19,199556965503.7717
1005,2020-09-29,10709.65002191,10860.00069783,10649.49543862,10844.64098118,46582396602.08,200660083838.7249
1006,2020-09-28,10776.6136391,10945.34790707,10703.89325099,10709.65218175,47762394730.65,198154065044.1842
1007,2020-09-27,10746.89275768,10803.97608005,10622.92175798,10775.26937624,53745972818.15,199357967522.50534
1008,2020-09-26,10695.57508179,10772.99865956,10667.28093407,10750.72357903,46852525492.63,198893019773.83698
1009,2020-09-25,10761.10978907,10777.69586388,10578.91424754,10692.71721234,39348590957.36,197809986225.92685
1010,2020-09-24,10248.78655955,10771.05620224,10231.49011991,10760.06625677,47144380901.69,199045623654.10297
1011,2020-09-23,10535.49244237,10537.82809054,10197.86492469,10246.18649281,23788661866.99,189529920746.46765
1012,2020-09-22,10459.6245084,10568.0767512,10382.7262965,10538.4603213,23621787803.58,194932197947.436
1013,2020-09-21,10934.9255349,10988.304783,10380.2607189,10462.2596185,28884999243.67,193514327128.297
1014,2020-09-20,11095.8697916,11095.8697916,10814.4770514,10938.2712894,24699523787.72,202308927892.353
1015,2020-09-19,10933.7526485,11134.0927157,10909.6183675,11094.3462761,22764204007.57,205185696336.192
1016,2020-09-18,10951.8200208,11034.908069,10829.6568158,10944.5858045,26341903912.39,202405809880.581
1017,2020-09-17,10973.2522347,11037.4211271,10774.6276667,10948.9899152,38151810523.05,202475761712.394
1018,2020-09-16,10797.7620187,11100.1243423,10704.8843495,10974.9048915,30769986454.53,202942925722.083
1019,2020-09-15,10677.7548513,10938.6320402,10656.4603435,10796.9509861,32509451925.05,199641896761.512
1020,2020-09-14,10328.7341116,10800.0110604,10266.008771,10680.8374328,35453581939.72,197484272946.612
1021,2020-09-13,10452.3990309,10577.2152413,10224.3299006,10323.7557975,36506852789.3,190870759062.079
1022,2020-09-12,10409.8617874,10578.8382504,10292.3865099,10442.1706031,36750077323.54,193049493276.593
1023,2020-09-11,10369.0283892,10434.9225461,10140.8366858,10400.9146854,45201121774.78,192275791668.534
1024,2020-09-10,10242.3301347,10503.9125262,10238.1358906,10363.1390401,54406443210.51,191568387061.555
1025,2020-09-09,10134.1515061,10350.5427324,10017.2510729,10242.3477803,24128292754.85,189325507175.126
1026,2020-09-08,10369.3069685,10414.7752084,9945.11015892,10131.5166457,33430927462.23,187267336727.676
1027,2020-09-07,10280.9976217,10399.1534283,9916.49293063,10369.5637386,33703098409.31,191657203885.383
1028,2020-09-06,10167.2167634,10353.928072,10056.8857496,10280.3517032,37071460174.47,189997214393.289
1029,2020-09-05,10512.5301954,10581.5714107,9946.67532811,10169.567221,44916565291.55,187940141275.803
1030,2020-09-04,10230.3651615,10663.9200452,10207.9402189,10511.8138807,29965130373.75,194255818703.632
1031,2020-09-03,11407.1910772,11443.0227947,10182.4650856,10245.296686,31927261554.77,189322069063.343
1032,2020-09-02,11964.8228043,11964.8228043,11290.7942647,11414.0337325,28037405298.84,210909793680.913
1033,2020-09-01,11679.3166637,12067.0812887,11601.1286113,11970.4787405,27311555343.11,221181001606.839
1034,2020-08-31,11713.3062719,11768.8767439,11598.3184963,11680.8204905,22285928250.31,215817677821.857
1035,2020-08-30,11508.7139745,11715.2648492,11492.381773,11711.506161,19760127944.66,216373660045.36
1036,2020-08-29,11541.0543254,11585.6406794,11466.2933646,11506.8653177,17485597759.14,212583870983.482
1037,2020-08-28,11325.2956031,11545.6154059,11316.4224397,11542.4997333,19807127587.51,213231661583.088
1038,2020-08-27,11485.6083964,11570.7863091,11185.9418123,11323.3970324,23240415075.98,209172436816.551
1039,2020-08-26,11366.8949329,11530.0530661,11296.993373,11488.3634896,22466660957.63,212210534428.287
1040,2020-08-25,11773.58935,11778.2998953,11189.8510492,11366.1350817,26301509931.93,209942744480.573
1041,2020-08-24,11663.6895523,11807.6323164,11623.2504376,11774.5958414,20681511754.57,217477962650.242
1042,2020-08-23,11679.6959587,11713.4297949,11559.9212608,11664.8479948,18482062657.8,215439967321.336
1043,2020-08-22,11585.4775342,11689.4073895,11448.8060449,11681.8255623,20224191305.96,215742068894.983
1044,2020-08-21,11878.026439,11899.2593199,11564.9793191,11592.4890449,23762425998.95,214082401860.976
1045,2020-08-20,11761.499735,11900.4111753,11710.0633726,11878.3716211,20175242944.67,219350310325.759
1046,2020-08-19,11990.8847804,12028.9234443,11687.3328305,11758.2835921,24502851117.26,217122068305.445
1047,2020-08-18,12251.8959698,12335.7070704,11954.5257491,11991.2332456,26043227671.88,221413097553.274
1048,2020-08-17,11895.6577737,12359.0570221,11806.6958823,12254.4019083,28227687026.77,226261747567.102
1049,2020-08-16,11866.6855801,11934.9009151,11737.1885988,11892.8040631,20583375490.17,219576092170.359
1050,2020-08-15,11768.6971443,11963.2030649,11768.6971443,11865.69857,23354924400.34,219064372745.259
1051,2020-08-14,11772.6593859,12150.9936677,11685.4554805,11768.8706193,24237958589.06,217265120502.897
1052,2020-08-13,11588.4055125,11796.3961941,11216.8725398,11784.1373895,27522199497.23,217534728412.949
1053,2020-08-12,11404.5968775,11748.3964937,11249.6054441,11584.9345762,25064548486.49,213846666475.048
1054,2020-08-11,11881.64754,11932.7111738,11195.7092716,11410.5256775,27039782639.91,210616121944.733
1055,2020-08-10,11662.2569338,12045.1403178,11662.2569338,11878.1113253,26114112569.42,219235405395.415
1056,2020-08-09,11737.3252342,11806.0562765,11548.7844464,11675.7393433,17489608833.29,215490364254.781
1057,2020-08-08,11604.5533476,11800.0648506,11558.4316317,11754.0458135,17572057837.41,216924147850.741
1058,2020-08-07,11778.8942824,11898.0384141,11408.5940427,11601.4727146,23132312867.15,214097928027.496
1059,2020-08-06,11749.8713321,11902.3359717,11598.7138024,11779.7732574,23400740340.13,217377233001.076
1060,2020-08-05,11203.8230991,11786.6168994,11158.2851945,11747.0228312,24411254471.12,216761492405.85
1061,2020-08-04,11246.2032469,11385.3815713,11094.1453896,11205.8929179,21250197042.2,206767135617.319
1062,2020-08-03,11043.7688847,11453.0787225,11012.4147398,11246.3487749,20271713443.26,207503423455.952
1063,2020-08-02,11758.7646653,12034.1441504,11018.1300423,11053.613901,27410067336.02,203936136729.627
1064,2020-08-01,11322.5705008,11794.7753933,11239.6827355,11759.5927707,26075670302.8,216950669097.909
1065,2020-07-31,11110.2109424,11415.8638958,10987.0535485,11323.4664207,23160469766.39,208895308529.074
1066,2020-07-30,11099.8328914,11169.3566691,10895.4554062,11111.2142899,22857247900.67,204969047788.0
1067,2020-07-29,10912.9529611,11304.3970694,10856.1413409,11100.4681253,24617249714.51,204761455132.909
1068,2020-07-28,11017.4638476,11204.327602,10632.6317033,10912.8230505,28766551141.78,201290022192.811
1069,2020-07-27,9905.21791377,11298.2217576,9903.97011125,10990.8733998,35359749590.12,202719581736.842
1070,2020-07-26,9680.23483128,10023.807661,9652.84720642,9905.16724705,20507998996.69,182685328095.43
1071,2020-07-25,9539.48551544,9704.55701308,9530.21219614,9677.11349729,16610070932.79,178469614078.301
1072,2020-07-24,9585.51480236,9623.33703153,9481.45392527,9536.89268563,16552768324.66,175875016548.431
1073,2020-07-23,9527.14199636,9610.24712467,9483.00401906,9581.07201141,18146399001.7,176680237480.007
1074,2020-07-22,9375.08046428,9530.5190089,9319.65339503,9525.36344997,16532254884.44,175644844408.412
1075,2020-07-21,9162.51448207,9407.26305599,9149.3899187,9374.88752808,18069581955.55,172861732402.087
1076,2020-07-20,9187.22037014,9214.27062879,9137.50962153,9164.2313647,13755604145.72,168970262858.503
1077,2020-07-19,9158.00603543,9201.39848305,9097.63308598,9185.81691242,12939002784.01,169360219986.106
1078,2020-07-18,9151.18404834,9230.98350533,9100.82441002,9159.03990531,12252601474.79,168858972268.985
1079,2020-07-17,9131.8121414,9182.25430793,9089.20245471,9151.39223963,13944570749.5,168710427573.953
1080,2020-07-16,9191.9802336,9214.31269823,9088.94740241,9132.22786293,15713967522.66,168350501976.25
1081,2020-07-15,9241.89699957,9275.32512547,9171.93355443,9192.83736784,15844731575.2,169460074575.96
1082,2020-07-14,9238.7032275,9283.84214229,9171.66111846,9243.21341642,18085038362.45,170380670524.821
1083,2020-07-13,9277.2046601,9306.40492983,9224.29284137,9243.61385509,17519821266.48,170379677119.097
1084,2020-07-12,9241.0550437,9319.41941671,9197.4503198,9276.49985018,14452361906.81,170977422928.131
1085,2020-07-11,9277.51196283,9293.53268075,9199.48551044,9240.34632654,13249910444.07,170302234777.528
1086,2020-07-10,9273.35699507,9287.47159361,9118.00240742,9278.8078672,16860035604.8,171001933826.989
1087,2020-07-09,9427.99387728,9431.37858131,9234.99945975,9277.96790642,18000702524.13,170977231637.687
1088,2020-07-08,9253.02015436,9450.33567174,9249.49994806,9428.3330848,19702359882.9,173738543115.206
1089,2020-07-07,9349.16137441,9360.61757468,9201.81538154,9252.27750386,13839652594.65,170485472276.313
1090,2020-07-06,9072.85007426,9375.47475925,9058.6644583,9375.47475925,17889263251.96,172746103840.155
1091,2020-07-05,9126.090803,9162.18323157,8977.01563525,9073.94286936,12903406143.35,167181726153.665
1092,2020-07-04,9084.23373428,9183.29558274,9053.62967104,9132.48795051,12290528515.11,168251076677.956
1093,2020-07-03,9124.84264611,9202.34438443,9058.79478198,9087.30391103,13078970998.64,167409720387.961
1094,2020-07-02,9231.13965322,9274.96292273,9036.6234943,9123.41015432,16338916796.02,168065586386.744
1095,2020-07-01,9145.98505502,9309.75486362,9104.73487906,9228.32559024,15971550355.23,169988756578.038
1096,2020-06-30,9185.58126105,9217.83601269,9084.83749244,9137.99340026,15735797743.99,168315606321.29
1097,2020-06-29,9140.02907078,9237.57275525,9041.87625573,9190.85446467,16460547078.04,169280659245.843
1098,2020-06-28,9048.46083712,9197.54701677,8975.52585473,9143.58219104,14560870760.22,168401806136.911
1099,2020-06-27,9167.82427849,9207.81098342,8998.21670066,9045.39095672,17273093144.4,166584831506.245
1100,2020-06-26,9260.99499378,9310.51638223,9101.73845201,9162.91760386,18341465836.6,168741367621.97
1101,2020-06-25,9314.12688901,9340.16150568,9095.32457939,9264.81304308,18616048626.11,170608289503.753
1102,2020-06-24,9632.14957943,9680.36714624,9278.23354695,9313.61034868,18961716075.6,171498781279.927
1103,2020-06-23,9644.07594221,9670.54076171,9547.24708412,9629.65836578,17006433272.04,177310052079.171
1104,2020-06-22,9300.91545819,9655.07321812,9296.87166573,9648.71760979,21104009513.97,177651397436.609
1105,2020-06-21,9330.9264778,9401.10749682,9300.43050848,9303.62971409,15324301168.83,171289415078.632
1106,2020-06-20,9290.96027975,9394.97159448,9247.37967261,9332.340762,17130541557.31,171809438650.585
1107,2020-06-19,9410.29434848,9440.87603373,9274.29612136,9288.01871603,19632223107.38,170985625732.412
1108,2020-06-18,9481.56706237,9482.78198635,9328.39559548,9411.84046197,17770083002.7,173256688664.117
1109,2020-06-17,9533.78375101,9540.42327076,9327.33958675,9480.25536624,20177709879.15,174508805561.132
1110,2020-06-16,9454.26643056,9579.43037458,9400.44500832,9538.0243743,21565537208.86,175563963385.476
1111,2020-06-15,9386.03529073,9504.86006526,8990.1759467,9450.70198692,26699704768.46,173947607771.726
1112,2020-06-14,9477.55403706,9482.27093599,9347.59379317,9386.78789214,18991732745.51,172763239787.199
1113,2020-06-13,9480.73574979,9493.21171489,9396.00939365,9475.27733834,17564322315.2,174381819725.142
1114,2020-06-12,9320.69085457,9540.46539289,9285.85140439,9480.84378943,22610564515.31,174474896921.532
1115,2020-06-11,9870.07852908,9938.29767389,9263.06958826,9321.78129819,30247143440.18,171538133043.473
1116,2020-06-10,9794.11951106,9908.89655918,9728.29114041,9870.09445278,25706567600.57,181616765438.402
1117,2020-06-09,9774.35993635,9836.36896869,9664.72013333,9795.70019463,23717842782.98,180237817527.031
1118,2020-06-08,9760.0632524,9782.30649673,9675.88590718,9771.48948366,21486346311.91,179782576533.652
1119,2020-06-07,9653.00332503,9768.49790176,9458.1504702,9758.8524174,25015250845.66,179540253701.404
1120,2020-06-06,9664.90477464,9773.43201601,9591.02453467,9653.67926335,20438419222.33,177595657884.165
1121,2020-06-05,9800.21547674,9869.2369055,9663.21633712,9665.53278908,23509628646.2,177801825144.882
1122,2020-06-04,9655.85445253,9887.6106294,9525.24667912,9800.63659532,25921805071.98,180276153545.029
1123,2020-06-03,9533.76049336,9682.85947041,9471.84640611,9656.71776526,25007459262.16,177619631125.589
1124,2020-06-02,10162.9731448,10182.3407084,9460.57137098,9529.80414872,39137252108.67,175277218229.261
1125,2020-06-01,9463.6056622,10199.5649719,9450.89911148,10167.2681012,35198901068.39,186993405740.449
1126,2020-05-31,9700.10569689,9700.34389507,9432.29679512,9461.05891806,27773290298.51,173997151929.677
1127,2020-05-30,9438.91400926,9704.03030928,9366.72941775,9700.41407169,32722975141.2,178390129757.676
1128,2020-05-29,9528.35562913,9573.66681733,9379.33894613,9439.12439045,32896642044.26,173575756364.005
1129,2020-05-28,9184.94499772,9546.31960175,9148.45714843,9525.7510947,34367073114.46,175161235290.292
1130,2020-05-27,8837.3812128,9203.32051535,8834.15742919,9181.01794762,32740536902.33,168814700531.386
1131,2020-05-26,8909.58607327,8991.9676255,8757.29380384,8835.05306073,29584186947.02,162445535235.104
1132,2020-05-25,8786.10769511,8951.00563809,8719.66836224,8906.93476142,31288157264.19,163760453116.409
1133,2020-05-24,9212.28340427,9288.40401564,8787.251002,8790.36800074,32518803299.58,161610414642.629
1134,2020-05-23,9185.06272737,9302.50164919,9118.10885548,9209.28742769,27727866811.67,169305492439.588
1135,2020-05-22,9080.33473763,9232.93609283,9008.63827133,9182.57751787,29810773699.23,168807619957.283
1136,2020-05-21,9522.74008319,9555.24217533,8869.93110855,9081.76202252,39326160532.43,166947987863.53
1137,2020-05-20,9725.32936525,9804.79388786,9447.20154126,9522.98115678,36546239702.55,175050963474.872
1138,2020-05-19,9727.06360375,9836.04752405,9539.62405543,9729.0379192,39254288954.98,178831635026.347
1139,2020-05-18,9675.69498013,9906.03020325,9570.35898532,9726.5748149,41827139895.62,178779483463.616
1140,2020-05-17,9374.92998661,9823.0022878,9349.5460711,9670.73937122,40084250662.96,177745404470.085
1141,2020-05-16,9333.23987276,9564.20498908,9260.69416318,9377.0140257,36164766407.63,172340956578.561
1142,2020-05-15,9734.29077525,9755.82849814,9261.3979997,9328.19722645,48158802327.34,171436341789.485
1143,2020-05-14,9271.32863776,9793.26820869,9255.03484619,9733.72147137,56426907637.29,178881641547.089
1144,2020-05-13,8805.38781338,9317.87855411,8805.38781338,9269.98770576,45558144023.02,170352710071.21
1145,2020-05-12,8610.38621232,8949.89797874,8569.64398804,8804.47781074,42142717533.17,161791577300.916
1146,2020-05-11,8755.5356389,9033.47117613,8374.32297508,8601.79620238,57119858801.94,158059235275.589
1147,2020-05-10,9591.16923131,9595.58062909,8395.10745112,8756.43114193,63325279336.96,160884755210.801
1148,2020-05-09,9840.90638396,9913.86299284,9580.64449235,9593.89673363,46566121841.11,176251395672.863
1149,2020-05-08,9936.16248196,9996.74335304,9767.17307027,9842.66636785,51780748041.95,180804859844.221
