Date,google_trends
2020-08-24,22.900763358778626
2020-08-31,24.427480916030532
2020-09-07,22.900763358778626
2020-09-14,19.083969465648856
2020-09-21,18.3206106870229
2020-09-28,16.793893129770993
2020-10-05,17.557251908396946
2020-10-12,18.3206106870229
2020-10-19,25.190839694656486
2020-10-26,28.24427480916031
2020-11-02,32.82442748091603
2020-11-09,32.82442748091603
2020-11-16,46.56488549618321
2020-11-23,51.908396946564885
2020-11-30,44.274809160305345
2020-12-07,34.35114503816794
2020-12-14,56.48854961832062
2020-12-21,58.01526717557252
2020-12-28,91.6030534351145
2021-01-04,76.33587786259542
2021-01-11,75.57251908396947
2021-01-18,47.32824427480916
2021-01-25,43.51145038167939
2021-02-01,37.404580152671755
2021-02-08,67.17557251908397
2021-02-15,64.12213740458014
2021-02-22,72.51908396946564
2021-03-01,46.56488549618321
2021-03-08,45.038167938931295
2021-03-15,49.61832061068702
2021-03-22,44.274809160305345
2021-03-29,38.16793893129771
2021-04-05,36.6412213740458
2021-04-12,47.32824427480916
2021-04-19,60.30534351145038
2021-04-26,44.274809160305345
2021-05-03,38.93129770992366
2021-05-10,51.14503816793893
2021-05-17,88.54961832061069
2021-05-24,61.06870229007634
2021-05-31,43.51145038167939
2021-06-07,45.038167938931295
2021-06-14,33.587786259541986
2021-06-21,43.51145038167939
2021-06-28,30.53435114503817
2021-07-05,23.66412213740458
2021-07-12,23.66412213740458
2021-07-19,26.717557251908396
2021-07-26,35.11450381679389
2021-08-02,27.480916030534353
2021-08-09,32.06106870229007
2021-08-16,27.480916030534353
2021-08-23,29.00763358778626
2021-08-30,24.427480916030532
2021-09-06,32.82442748091603
2021-09-13,22.137404580152673
2021-09-20,29.770992366412212
2021-09-27,22.900763358778626
2021-10-04,28.24427480916031
2021-10-11,31.297709923664126
2021-10-18,40.458015267175576
2021-10-25,32.06106870229007
2021-11-01,26.717557251908396
2021-11-08,32.06106870229007
2021-11-15,31.297709923664126
2021-11-22,29.770992366412212
2021-11-29,31.297709923664126
2021-12-06,34.35114503816794
2021-12-13,27.480916030534353
2021-12-20,27.480916030534353
2021-12-27,26.717557251908396
2022-01-03,54.961832061068705
2022-01-10,53.43511450381679
2022-01-17,58.01526717557252
2022-01-24,72.51908396946564
2022-01-31,52.67175572519084
2022-02-07,53.43511450381679
2022-02-14,43.51145038167939
2022-02-21,58.01526717557252
2022-02-28,52.67175572519084
2022-03-07,42.74809160305343
2022-03-14,39.69465648854962
2022-03-21,36.6412213740458
2022-03-28,40.458015267175576
2022-04-04,35.11450381679389
2022-04-11,35.11450381679389
2022-04-18,29.770992366412212
2022-04-25,31.297709923664126
2022-05-02,34.35114503816794
2022-05-09,80.91603053435115
2022-05-16,51.908396946564885
2022-05-23,39.69465648854962
2022-05-30,35.87786259541985
2022-06-06,33.587786259541986
2022-06-13,94.65648854961832
2022-06-20,69.46564885496184
2022-06-27,52.67175572519084
2022-07-04,46.56488549618321
2022-07-11,41.221374045801525
2022-07-18,41.98473282442748
2022-07-25,36.6412213740458
2022-08-01,32.82442748091603
2022-08-08,32.06106870229007
2022-08-15,30.53435114503817
2022-08-22,29.770992366412212
2022-08-29,29.770992366412212
2022-09-05,29.770992366412212
2022-09-12,29.770992366412212
2022-09-19,31.297709923664126
2022-09-26,27.480916030534353
2022-10-03,25.190839694656486
2022-10-10,23.66412213740458
