Date,market_cap,block_difficulty,hash_rate,btc_price,transaction_count
2019-02-11,61644790475.77062,5862521946173.157,45061762.69094914,3517.0333654921915,330161.85714285716
2019-02-18,63556921121.96619,6061518831027.26,43605270.28805189,3623.504827753194,326144.71428571426
2019-02-25,68591114156.75033,6063414128759.537,42628567.31842702,3907.7092789513226,328100.14285714284
2019-03-04,66471418884.912926,6071846049920.75,44369466.33080084,3784.1892275194114,346229.85714285716
2019-03-11,67934225090.89693,6071318459162.8545,42296060.8992823,3864.7321764214757,268529.28571428574
2019-03-18,68837148699.53336,6068891541676.537,45511523.43479193,3913.2784970359858,278399.71428571426
2019-03-25,70034078481.86247,6157569801600.679,47288897.11869567,3978.238076438174,287273.14285714284
2019-04-01,71399104498.07085,6379265451411.04,44849122.22461963,4052.828068973867,377246.85714285716
2019-04-08,88968272542.5132,6383309504870.623,46463715.30266607,5046.47629676046,369114.85714285716
2019-04-15,90518074795.76859,6393023717201.87,44945849.0576307,5130.762774910245,372175.85714285716
2019-04-22,93303613012.00473,6382090844355.713,45819155.01650547,5284.8965424229755,358213.4285714286
2019-04-29,92712305432.6189,6353030562983.99,46740007.613179386,5247.703761701594,369686.71428571426
2019-05-06,98074043179.85631,6483391023883.321,48672735.78043564,5546.872257326542,383316.4285714286
2019-05-13,117111402176.02237,6702169884349.158,48023596.01472451,6618.823028170662,354632.14285714284
2019-05-20,138714270105.8963,6703114991028.821,51172384.76091121,7834.089504901062,365465.0
2019-05-27,144664640916.7164,6704632680587.4,52516839.34950681,8163.740811213159,378429.5714285714
2019-06-03,151180696520.57755,7145526803918.196,51227088.75003769,8525.002978408616,342664.85714285716
2019-06-10,138971410959.77167,7459680720542.28,55994233.73533506,7830.902951674041,344116.4285714286
2019-06-17,152758932318.08984,7431033457855.325,52927927.574162714,8601.527988586457,335069.0
2019-06-24,178860981003.71768,7409399249090.25,58721247.09484152,10063.760621649813,368940.28571428574
2019-07-01,206863882364.9688,7777753210324.286,59929011.74607884,11630.6071860566,364553.0
2019-07-08,203125251290.15875,7934713219630.599,67335985.23286292,11411.078538457044,366376.28571428574
2019-07-15,204480228190.24976,9001296378985.244,64402539.69298762,11478.597928997244,331654.14285714284
2019-07-22,183691106444.82367,9064159826491.412,65527471.694554605,10304.147529790427,318333.14285714284
2019-07-29,172980350693.4066,9016303073793.76,69982030.77547479,9696.277115863739,308948.71428571426
2019-08-05,189164968857.377,9143846069098.96,71784834.46050029,10595.009889872252,333717.14285714284
2019-08-12,207787783177.6722,9985348008059.521,73747045.07133958,11629.424044167972,327591.0
2019-08-19,186461501725.84836,10019270008228.914,73302471.35748143,10428.276776363029,329209.4285714286
2019-08-26,184074562823.8143,10183488432890.0,74848827.74587108,10287.452672321944,316381.4285714286
2019-09-02,175733365766.774,10342226916719.582,78461108.84269138,9814.044501582193,331139.71428571426
2019-09-09,187752017619.96356,10771996663680.422,83840689.86096041,10477.327726475729,332803.14285714284
2019-09-16,184220366795.70187,11283355884304.574,91062186.03728476,10272.034861100443,320419.71428571426
2019-09-23,180814890289.90897,11890594958795.752,90098193.58802398,10074.515489120813,333992.28571428574
2019-09-30,148473411865.07605,12409079715828.076,91526151.48200284,8266.450909050682,324605.5714285714
2019-10-07,147177324200.64752,12759819404408.766,94872269.14005874,8188.482162862153,321962.5714285714
2019-10-14,150622142095.55188,12919204066794.998,94289574.68320392,8373.96581168907,318174.4285714286
2019-10-21,145464691492.4178,13008091666971.932,97272491.22444502,8081.4615516823915,328135.85714285716
2019-10-28,153691994313.1755,13507848469422.096,95399486.09276746,8532.17835600735,313315.14285714284
2019-11-04,167239484410.75592,13691480038694.48,90715212.04865679,9278.415777932705,302631.28571428574
2019-11-11,162984448077.44827,13128127472901.275,93110953.9255303,9036.383711046174,317044.85714285716
2019-11-18,154279225033.308,12720005267390.502,93853596.04315005,8547.626592176674,306804.71428571426
2019-11-25,135440516261.21819,12876855149181.01,90247973.56783178,7498.634087784922,305130.4285714286
2019-12-02,134701505716.02168,12973235968799.754,89365138.03407283,7452.658488519664,303536.28571428574
2019-12-09,133951772348.18161,12915209702651.334,97780317.5281374,7405.855837171244,310680.28571428574
2019-12-16,129117013740.1765,12876842089682.496,91170136.91135879,7133.585504233112,304139.4285714286
2019-12-23,129806126846.03354,12920454363826.547,98742775.23368195,7166.489059455621,312201.4285714286
2019-12-30,131506504353.99512,12948593420946.426,95172400.39135493,7255.173197921015,293244.4285714286
2020-01-06,132302080128.08113,13571228759748.115,105507645.14932401,7293.522024822577,289325.5714285714
2020-01-13,146422181575.04788,13798783827516.443,105928929.58022676,8065.888791391836,314762.85714285716
2020-01-20,159668622462.5066,14644417813501.89,109019622.21752952,8789.234193938382,316046.28571428574
2020-01-27,155798017660.8904,14776367535688.684,110810185.47842048,8569.878895675045,301821.28571428574
2020-02-03,170170913473.18185,15432098091899.318,114424593.1381229,9353.80388868665,325043.5714285714
2020-02-10,177539255974.48737,15466098935554.686,107525520.75609244,9752.008899148368,322311.0
2020-02-17,184196001843.71188,15543476299449.26,111153482.47957157,10110.903051123005,333303.28571428574
2020-02-24,178247879540.48245,15546745765529.316,110625512.81650008,9777.604725432078,319693.5714285714
2020-03-02,160805503607.98837,15489821956102.928,115499616.39429419,8814.696852367037,333022.14285714284
2020-03-09,158151645633.43842,15576255274940.36,121973907.15500215,8662.741123695416,336025.28571428574
2020-03-16,109488143878.83936,16552923967337.244,104972190.00322257,5993.283652934792,288000.4285714286
2020-03-23,108840558568.05782,16552923967337.246,94275135.92674637,5954.249187701428,253102.85714285713
2020-03-30,118322071469.41296,14688141524973.389,100401866.5429477,6469.123651440262,259259.7142857143
2020-04-06,124383727876.66676,13912524048945.943,104430893.57697321,6795.587630174501,275132.28571428574
2020-04-13,129381479588.21436,14559135447268.34,114949503.63673589,7063.516287438423,276087.14285714284
2020-04-20,128254643589.45488,14715214060656.506,113800073.51850067,6996.644533292977,295487.85714285716
2020-04-27,136237470270.26826,15916926212205.232,110754189.16725023,7426.918192819571,298123.85714285716
2020-05-04,159426457407.8375,15958652328578.453,118883006.68256143,8685.102109393003,315485.14285714284
2020-05-11,170545943894.2308,16101900240092.803,121092624.0561612,9284.256364832598,319462.71428571426
2020-05-18,173472221771.63507,16104807485529.428,98356273.89964187,9439.035874626368,289796.85714285716
2020-05-25,169125164348.18002,15280956221461.97,90258914.7362403,9199.94366275361,268763.71428571426
2020-06-01,174247877532.5879,15138043247082.934,103202223.28834102,9475.661324438508,287609.85714285716
2020-06-08,178160708883.68228,14233719712623.188,112158615.89780378,9685.06646373883,302796.14285714284
2020-06-15,175212014307.84357,13732352106018.309,110977585.37214136,9521.021669746182,307794.85714285716
2020-06-22,173496891652.11688,15577550426293.955,108307995.82443324,9424.492839893126,306915.28571428574
2020-06-29,169963469585.29535,15784744305477.451,116018161.68587807,9229.38677205477,308416.71428571426
2020-07-06,168671483714.01718,15784272321053.234,124421522.86618526,9155.88019218502,322132.85714285716
2020-07-13,171038964924.18744,15904117230225.97,123279638.88422683,9280.905934040242,329101.5714285714
2020-07-20,169363458593.23117,17345948872516.016,115544420.58822851,9186.868822083994,316274.28571428574
2020-07-27,181147972443.8357,17338303430353.55,124972781.84629974,9822.852413801453,328436.85714285716
2020-08-03,207305481802.48535,16847561611550.271,122154894.8212161,11237.3815455832,328812.85714285716
2020-08-10,215087467090.42523,16851533610977.861,121703375.73915944,11655.180584737416,309375.5714285714
2020-08-17,217833644934.035,16947802333946.559,127334807.63169405,11799.761208733415,325426.4285714286
2020-08-24,216965495920.03833,17006890791111.754,123319358.15991484,11748.72440450447,322516.5714285714
2020-08-31,212553109919.52457,17557993035167.285,122817197.05918929,11505.878088799373,310597.71428571426
2020-09-07,197647834580.87265,17541033416828.225,128031223.21641517,10695.4526358771,316175.5714285714
2020-09-14,191402141928.0749,17345997805929.041,136485692.07769826,10353.659955840358,315869.28571428574
2020-09-21,200929591767.11725,17894607898175.04,138182917.48054317,10864.926396568413,314852.14285714284
2020-09-28,196637750968.20316,19314656404097.0,138259695.9817893,10629.148826742929,308979.0
2020-10-05,197709383372.8391,19310221966050.887,137952660.1082408,10683.453882516487,313132.0
2020-10-12,204880030799.16364,19298087186262.555,139374491.4800601,11067.102765517242,317794.0
2020-10-19,212418189061.97217,19534139331700.293,141696398.97087106,11470.268866352171,303288.0
2020-10-26,238086364536.5206,19997335994446.055,130791599.99853031,12852.148719671042,300581.5714285714
2020-11-02,251965867235.4004,19997335994446.066,106649828.011831,13597.723421658186,262362.28571428574
2020-11-09,278137258802.68176,16925332026411.809,128281966.67291473,15005.382840485932,305980.0
2020-11-16,298009810116.84985,16827508341834.568,124898656.48687343,16071.74477071888,298687.5714285714
2020-11-23,337946277774.08185,17596801059571.43,140083639.27001733,18218.835636177675,321948.5714285714
2020-11-30,338552205109.7296,17907385741489.516,128368558.5709095,18244.945207222176,307651.71428571426
2020-12-07,355047225419.47845,19157154724710.14,137948518.4679573,19127.411708324285,315902.5714285714
2020-12-14,346243948347.37335,19083571650130.25,133334620.61226961,18646.914203356435,307728.14285714284
2020-12-21,416509933461.42004,18670168558399.59,134441785.7437357,22423.4404623111,316877.71428571426
2020-12-28,465560047265.05,18659813850354.016,134094419.61244653,25055.604394122056,303661.85714285716
2021-01-04,561835617022.7672,18599593048299.49,148066610.08822885,30225.977907923527,329051.71428571426
2021-01-11,702927766860.9584,19292942777019.883,150846911.95931238,37802.43483443266,356999.0
2021-01-18,679231873117.671,20607418304385.63,150294161.34584135,36515.19268624864,318741.85714285716
2021-01-25,617895528101.0377,20688559574301.027,146189777.09727362,33206.72935660014,303914.85714285716
2021-02-01,616269269447.6088,20823531150111.52,147729743.44320425,33107.86177198797,315410.14285714284
2021-02-08,725712276101.1554,21080939592582.625,166030820.8676598,38973.68742827084,341795.14285714284
2021-02-15,881306184723.4633,21434395961348.918,154346677.009842,47313.29066757953,327448.28571428574
2021-02-22,1001272588264.1864,21562898291770.69,148394073.39407983,53735.79802003006,306781.71428571426
2021-03-01,886053995385.7924,21724134900047.27,154118955.8212064,47536.594015346076,304319.0
2021-03-08,928061855936.8993,21608243789965.09,157260268.3606381,49773.46475768554,303064.71428571426
2021-03-15,1074767437062.5576,21448277761059.71,155208209.43438032,57621.801022743595,304710.4285714286
2021-03-22,1069484766901.4578,21640001134583.07,160781601.4208986,57318.866978408616,297095.4285714286
2021-03-29,1020798213159.1156,21865558044610.55,166457523.923065,54689.73058145611,295769.14285714284
2021-04-05,1092476350352.9454,22588454027648.156,163686737.55618557,58509.67084055272,298272.5714285714
2021-04-12,1093624621677.786,23137439666472.043,169731988.83652803,58550.919180621204,296829.5714285714
2021-04-19,1130620262726.0864,23404755485979.41,143387399.23537055,60512.28260197044,266174.0
2021-04-26,978547082650.8401,23581981443663.848,151892265.4944524,52358.19748174,264164.4285714286
2021-05-03,1049095282972.8057,22634733685362.035,167856163.19065705,56114.5948773733,272369.85714285716
2021-05-10,1063023749380.0258,20608845737768.16,178111649.42175028,56837.433612298584,293674.4285714286
2021-05-17,918157050421.1849,23538398122969.973,167771733.84387523,49073.33294722385,265185.28571428574
2021-05-24,720415258904.7003,25046487590083.27,143716380.55818307,38493.442683117646,227320.57142857142
2021-05-31,693247591343.7767,23907952605896.46,148813764.56951278,37031.30957142023,214300.57142857142
2021-06-07,682721400616.1299,21047730572451.55,149469765.88267726,36457.205300459194,227278.85714285713
2021-06-14,695540623342.8739,20852254158684.68,132767958.58302341,37129.94569403857,225565.42857142858
2021-06-21,682927067348.6256,19932791027262.734,116214241.06851135,36446.31838449529,216571.14285714287
2021-06-28,624179780519.2161,19932791027262.734,90876422.32904711,33302.98352392086,200063.57142857142
2021-07-05,648476041835.1971,17696113601800.203,90621693.0370886,34591.836690239645,210475.42857142858
2021-07-12,631663107442.6459,14363025673659.959,96592630.92768027,33684.96627885947,212277.7142857143
2021-07-19,596894310927.1824,14160241625859.09,104601704.61510785,31820.398985238357,212051.7142857143
2021-07-26,628255995174.357,13672594272814.14,98260623.89299281,33480.643810912574,223042.2857142857
2021-08-02,756243895078.5162,14004070420800.639,110074117.30600525,40286.86211582198,235662.85714285713
2021-08-09,795446869134.2269,14496442856349.12,113343559.0146796,42359.655509994176,236010.2857142857
2021-08-16,868066947692.0577,15074240408515.678,119164087.34068596,46210.23528838606,241882.42857142858
2021-08-23,895532689955.8793,15556093717702.55,127262692.89722572,47654.37015544794,243966.0
2021-08-30,907981964187.9382,17160963385324.098,126322316.25959052,48299.08352517324,243286.57142857142
2021-09-06,938792275915.4102,17615033039278.88,133723965.2385119,49920.81601888622,261063.0
2021-09-13,861400796875.1787,18303094676258.383,132799364.10463326,45789.593281097106,249032.14285714287
2021-09-20,883077704099.6666,18415156832118.24,140190403.49017033,46925.5610819905,254870.42857142858
2021-09-27,807148310749.55,18948931670778.54,135692585.16053054,42876.0018312432,247065.57142857142
2021-10-04,860404902609.1356,19003380930264.18,146692902.1822721,45688.710611430244,259277.85714285713
2021-10-11,1027278059795.7743,19893045048575.13,142823772.71895438,54531.13184013525,274735.4285714286
2021-10-18,1121926444562.8909,19897433042758.66,144410023.59302303,59535.2197420556,274253.5714285714
2021-10-25,1181230682381.0852,20082460130830.84,155450273.28638047,62660.67855666696,275475.85714285716
2021-11-01,1147708529651.4084,20345004140896.934,154940711.11908656,60860.09651416463,277863.14285714284
2021-11-08,1186924767562.4946,21659344833264.848,162888098.94394764,62917.299714076995,273496.85714285716
2021-11-15,1224149402034.3252,21919740246233.992,165338557.89835024,64868.15471305001,280320.85714285716
2021-11-22,1106915918690.26,22674148233453.105,160697678.14055687,58635.81409084912,274782.4285714286
2021-11-29,1072063506176.2716,22594135425807.844,156592762.9977443,56771.21891199802,273527.71428571426
2021-12-06,1008072297107.1163,22335659268936.395,172415537.0167161,53364.91244243131,276931.85714285716
2021-12-13,925138635041.5731,23037637941556.273,175186813.4499293,48956.26406105036,260587.0
2021-12-20,896180581538.3899,24195286980613.62,167354661.36230347,47408.188795791946,256330.42857142858
2021-12-27,949431054734.3685,24224412841999.93,179073006.9664776,50208.014507472675,256244.0
2022-01-03,888971694393.0667,24272331996979.97,175299442.46144935,46995.27792063956,239680.57142857142
2022-01-10,809881388368.2561,24311141767440.98,174367135.234409,42799.70250465893,251741.85714285713
2022-01-17,814083400017.6024,24371874614345.62,196787486.88216552,43006.503244886015,257514.2857142857
2022-01-24,728753111164.9863,25638287690961.062,188286662.45542488,38484.93340257159,258153.2857142857
2022-01-31,711977395268.7341,26643185256535.46,190151731.87782207,37586.238000718025,249132.42857142858
2022-02-07,762351244343.4879,26669664460615.52,188437851.76683864,40231.94858477916,258006.7142857143
2022-02-14,816586955872.5631,26690525287405.5,204894779.38995838,43079.91406244469,249639.14285714287
2022-02-21,771960008208.402,27516441548748.02,202483210.22657195,40711.05833385657,244867.57142857142
2022-02-28,739812581113.5349,27967152532434.23,195231480.80013818,39002.71934048593,247014.14285714287
2022-03-07,774823413622.8339,27710461947606.367,194288370.2885798,40835.45484626369,254524.14285714287
2022-03-14,746833617046.4691,27550332084343.84,201321561.7602458,39347.28510125238,247833.85714285713
2022-03-21,780652606797.9664,27489897939467.32,206539172.0200829,41114.775740001656,255877.0
2022-03-28,846470702434.0961,27452707696466.395,203532498.24679452,44565.68325699257,260250.7142857143
2022-04-04,883347703657.1458,28230145204491.684,199872052.5498323,46491.857022751945,268507.0
2022-04-11,812595958603.5284,28587155782195.145,202401713.71202037,42754.0816740085,258672.2857142857
2022-04-18,767720286421.2003,28345215536598.168,205717223.48119506,40379.457353009944,250814.42857142858
2022-04-25,767960440894.6936,28225928151211.1,217282921.61185685,40378.37524472742,261660.7142857143
2022-05-02,734911121843.6559,29430625803668.492,223443229.31486487,38626.8883818068,269322.5714285714
2022-05-09,679503437806.0947,29794407589312.082,221740037.5704359,35702.40301982133,266275.71428571426
2022-05-16,569070853353.9803,31053883254060.457,223091835.8362755,29889.72902546547,268889.28571428574
2022-05-23,564636314977.1329,31251101365711.12,210388377.037266,29647.393020380758,252622.85714285713
2022-05-30,564394298536.9271,30199573009565.21,212973830.48717952,29625.287939909816,251341.57142857142
2022-06-06,579521310479.064,29897409688833.63,209130739.28889373,30409.394956241147,252613.14285714287
2022-06-13,539355988637.8393,30204630224974.742,224511233.99660775,28292.24479932373,253323.57142857142
2022-06-20,396237411850.44073,30283293547736.68,206238524.1229584,20778.079290882528,251526.2857142857
2022-06-27,398891528657.56,29749437024932.695,208097635.29556218,20910.547011856055,243108.42857142858
2022-07-04,375524482843.5176,29570168636357.99,217971259.6346545,19679.083975185786,249018.2857142857
2022-07-11,399788602437.5903,29270169401096.992,199460844.8414952,20943.87541815146,244206.14285714287
2022-07-18,396101596026.09955,29152798808271.88,192535706.3252428,20744.201062277698,247268.14285714287
2022-07-25,434284608933.5895,28264354139586.715,198103675.38842198,22736.939005719287,249774.57142857142
2022-08-01,442682607364.1704,27692567959233.59,202360937.84418482,23168.63162978207,254719.42857142858
2022-08-08,441441694182.39325,28002489723412.332,208032184.15367863,23096.00884882693,255346.42857142858
2022-08-15,459596586133.9657,28174668481289.406,200481643.85598728,24037.78240187026,251937.42857142858
2022-08-22,424419167373.54156,28291047516846.44,208770506.00178823,22190.691461868584,253156.57142857142
2022-08-29,395727282161.83624,28351606743493.77,224693210.49542397,20683.140697795774,245494.85714285713
2022-09-05,381336694879.14,30517213543202.75,225806081.80954757,19923.9994451365,251074.2857142857
2022-09-12,395599240116.4127,30977051760460.055,232081551.58804423,20662.098857910987,260001.14285714287
2022-09-19,380191676378.75244,31919479709258.023,225118802.30678037,19850.805036152615,254239.2857142857
2022-09-26,364125987318.52216,32045359565303.145,227341497.59988236,19005.738677298144,250731.2857142857
2022-10-03,370978678373.93097,31463595982631.527,241856744.11174566,19356.903463755527,259267.7142857143
2022-10-10,377924256794.6257,31718349493834.855,263331313.37726927,19711.958756199372,257024.2857142857
2022-10-17,368927069744.2774,35610794164371.65,262751549.679651,19235.76684892713,258580.7142857143
2022-10-24,369451068461.30646,35793680724695.56,259443434.83990595,19256.616484987888,252899.7142857143
2022-10-31,393950678669.75745,36835682546787.98,267342310.1562496,20526.891772447187,266763.14285714284
2022-11-07,397093571428.64404,36825476473410.09,259160042.76929718,20683.778136077486,264650.71428571426
2022-11-14,324994673380.1074,36762198818467.21,264198331.3118045,16922.69896965016,268302.14285714284
2022-11-21,317179799246.0029,36791625592721.38,263084219.33859488,16510.395465851216,262626.14285714284
2022-11-28,315567655451.6974,36950494067222.41,236949653.8448723,16421.4510983552,250721.2857142857
2022-12-05,325793502808.7448,36950494067222.41,252956219.57500342,16948.415800701358,263173.14285714284
2022-12-12,328819096156.06287,34261513597011.395,260323249.69307652,17100.067615847056,255202.0
2022-12-19,328404190592.0851,34301964995609.758,243817814.70240313,17072.77686130083,260978.57142857142
2022-12-26,323915680320.97424,35364065900457.12,228283306.25600094,16834.211262461387,247139.57142857142
2023-01-02,319726524499.2955,35364065900457.12,263442450.83623457,16611.310939091585,246693.57142857142
2023-01-09,325908015333.66864,34104177431119.684,264712205.3538317,16926.470609292814,266678.0
2023-01-16,377174417227.0096,34678938174534.258,272366379.9480688,19581.913978876186,298307.28571428574
2023-01-23,424082945940.64325,37590453655497.09,272286316.4087688,22009.856172789518,291135.0
2023-01-30,444365035046.89606,38030966384034.54,291541190.9140738,23054.661489563347,290841.0
2023-02-06,448595771560.11237,39350942467772.63,269948142.38078105,23266.655307881785,310314.28571428574
2023-02-13,427285087344.28143,39304622846706.1,294454415.1563736,22154.04722313603,302987.71428571426
2023-02-20,464927209968.97906,39156400059293.19,316441254.3911353,24096.8818395675,297149.71428571426
2023-02-27,457307200834.25934,40821529729631.35,297312301.76743877,23693.7268673708,284147.4285714286
2023-03-06,440606636228.6219,43053844193928.45,323478694.96465653,22820.790806044915,330076.0
2023-03-13,417377098833.77,43280295015896.52,323440338.69348973,21610.271060407445,319367.4285714286
2023-03-20,509721957418.0995,43551722213590.37,321033804.4982672,26382.566127686412,315454.85714285716
2023-03-27,535800574212.18835,45476364583958.79,350278756.19617647,27722.81568886199,294962.14285714284
2023-04-03,543318892999.27234,46843400286276.55,331658894.86444324,28102.43380784003,326001.5714285714
2023-04-10,547871315839.76556,47494262883131.25,343545920.45115626,28328.510366744587,337705.28571428574
2023-04-17,583467704452.9994,47887764338536.25,351295803.5383611,30159.198087693083,312982.5714285714
2023-04-24,546460815911.3724,48421877006197.96,350698925.8735072,28237.049542873814,344447.0
2023-05-01,559196202280.0448,48712405953118.43,345583618.6986036,28885.9780082241,492130.85714285716
2023-05-08,557526444857.8126,48272513230273.8,329100549.8941738,28790.41964903567,520382.71428571426
2023-05-15,525905450188.53577,48005534313578.79,367841589.8334709,27148.47570439174,579059.4285714285
2023-05-22,522920524817.4379,49064705865366.43,358692494.39362466,26985.170586791344,507700.85714285716
2023-05-29,524742139893.0267,49549703178592.68,375099374.75032383,27070.0915167404,490042.28571428574
2023-06-05,523653379570.5606,50811046411727.74,363263400.897042,27004.898385697586,410106.71428571426
2023-06-12,510494174352.32477,51234338863442.89,394037605.23442274,26317.5020948902,403743.14285714284
2023-06-19,505935564094.5508,52138288103280.65,371026299.65421575,26073.65803581867,429496.0
2023-06-26,583048142555.8347,52350439455487.46,358381386.009077,30038.306234491098,389096.5714285714
