s&p500,gold,13w_treasury,usd_index
4357.0400390625,1757.0,0.02800000086426735,94.04000091552734
4391.33984375,1756.300048828125,0.03999999910593033,94.06999969482422
4471.3701171875,1767.199951171875,0.03799999877810478,93.94000244140625
4544.89990234375,1795.5,0.05000000074505806,93.61000061035156
4605.3798828125,1783.0,0.04800000041723251,94.12000274658203
4697.52978515625,1816.4000244140625,0.03999999910593033,94.31999969482422
4682.85009765625,1867.9000244140625,0.0430000014603138,95.12999725341797
4697.9599609375,1851.199951171875,0.04500000178813934,96.06999969482422
4594.6201171875,1785.300048828125,0.0430000014603138,96.08999633789062
4538.43017578125,1782.0,0.0430000014603138,96.12000274658203
4712.02001953125,1782.9000244140625,0.05000000074505806,96.05000305175781
4620.64013671875,1803.800048828125,0.029999999329447746,96.56999969482422
4725.7900390625,1811.199951171875,0.057999998331069946,96.0199966430664
4766.18017578125,1827.5,0.032999999821186066,95.66999816894531
4677.02978515625,1797.0,0.08799999952316284,95.73999786376953
4662.85009765625,1816.5,0.11800000071525574,95.16999816894531
4397.93994140625,1831.800048828125,0.15800000727176666,95.63999938964844
4431.85009765625,1784.9000244140625,0.17299999296665192,97.2699966430664
4500.52978515625,1806.5999755859375,0.22300000488758087,95.4800033569336
4418.64013671875,1840.800048828125,0.33799999952316284,96.08000183105469
4348.8701171875,1898.5999755859375,0.3179999887943268,96.04000091552734
4384.64990234375,1886.5,0.2980000078678131,96.62000274658203
4328.8701171875,1965.0999755859375,0.3050000071525574,98.6500015258789
4204.31005859375,1982.699951171875,0.36500000953674316,99.12000274658203
4463.1201171875,1928.199951171875,0.382999986410141,98.2300033569336
4543.06005859375,1953.800048828125,0.5199999809265137,98.80999755859375
4545.85986328125,1919.0999755859375,0.5,98.62999725341797
4488.27978515625,1941.5999755859375,0.6679999828338623,99.80000305175781
4392.58984375,1970.9000244140625,0.7480000257492065,100.5
4271.77978515625,1931.0,0.7799999713897705,101.22000122070312
4131.93017578125,1909.300048828125,0.8080000281333923,102.95999908447266
4123.33984375,1881.199951171875,0.8149999976158142,103.66000366210938
4023.889892578125,1807.4000244140625,0.9430000185966492,104.55999755859375
3901.360107421875,1841.800048828125,0.9779999852180481,103.1500015258789
4158.240234375,1851.300048828125,1.024999976158142,101.66999816894531
4108.5400390625,1845.4000244140625,1.1349999904632568,102.13999938964844
3900.860107421875,1871.5,1.2879999876022339,104.1500015258789
3674.840087890625,1835.5999755859375,1.5099999904632568,104.69999694824219
3911.739990234375,1826.5,1.5980000495910645,104.19000244140625
3825.330078125,1798.9000244140625,1.6030000448226929,105.13999938964844
3899.3798828125,1740.5999755859375,1.843000054359436,107.01000213623047
3863.159912109375,1702.4000244140625,2.240000009536743,108.05999755859375
3961.6298828125,1727.0999755859375,2.3550000190734863,106.7300033569336
4130.2900390625,1762.9000244140625,2.2980000972747803,105.9000015258789
4145.18994140625,1772.9000244140625,2.4100000858306885,106.62000274658203
4280.14990234375,1798.5999755859375,2.5,105.62999725341797
4228.47998046875,1747.5999755859375,2.5799999237060547,108.16999816894531
4057.659912109375,1736.0999755859375,2.755000114440918,108.80000305175781
3924.260009765625,1709.800048828125,2.819999933242798,109.52999877929688
4067.360107421875,1716.199951171875,2.9679999351501465,109.0
3873.330078125,1671.699951171875,3.069999933242798,109.76000213623047
3693.22998046875,1645.300048828125,3.1080000400543213,113.19000244140625
3585.6201171875,1662.4000244140625,3.180000066757202,112.12000274658203
3639.659912109375,1700.5,3.2929999828338623,112.80000305175781
3583.070068359375,1641.699951171875,3.628000020980835,113.30999755859375
3752.75,1651.0,3.884999990463257,112.01000213623047
3901.06005859375,1639.5999755859375,3.9700000286102295,110.66999816894531
3770.550048828125,1672.5,4.013000011444092,110.87999725341797
3992.929931640625,1766.0,4.063000202178955,106.29000091552734
3965.340087890625,1751.9000244140625,4.135000228881836,106.93000030517578
4026.1201171875,1753.300048828125,4.175000190734863,105.95999908447266
4071.699951171875,1795.9000244140625,4.208000183105469,104.55000305175781
3934.3798828125,1798.0999755859375,4.172999858856201,104.80999755859375
3852.360107421875,1790.0,4.163000106811523,104.69999694824219
3844.820068359375,1795.9000244140625,4.192999839782715,104.30999755859375
3839.5,1819.699951171875,4.260000228881836,103.5199966430664
3895.080078125,1864.199951171875,4.493000030517578,103.87999725341797
3999.090087890625,1918.4000244140625,4.48799991607666,102.19999694824219
3972.610107421875,1926.4000244140625,4.538000106811523,102.01000213623047
4070.56005859375,1928.5999755859375,4.547999858856201,101.93000030517578
4136.47998046875,1862.9000244140625,4.5229997634887695,102.91999816894531
4090.4599609375,1862.800048828125,4.635000228881836,103.62999725341797
4079.090087890625,1840.4000244140625,4.679999828338623,103.86000061035156
3970.0400390625,1808.800048828125,4.703000068664551,105.20999908447266
4045.639892578125,1847.699951171875,4.7179999351501465,104.5199966430664
3861.590087890625,1862.0,4.802999973297119,104.58000183105469
3916.639892578125,1969.800048828125,4.293000221252441,103.70999908447266
3970.989990234375,1982.0999755859375,4.502999782562256,103.12000274658203
4109.31005859375,1969.0,4.585000038146973,102.51000213623047
4105.02001953125,2011.9000244140625,4.710000038146973,102.08999633789062
4137.64013671875,2002.199951171875,4.9029998779296875,101.55000305175781
4133.52001953125,1979.5,4.949999809265137,101.81999969482422
4169.47998046875,1990.0999755859375,4.922999858856201,101.66999816894531
4136.25,2017.4000244140625,5.079999923706055,101.20999908447266
4124.080078125,2014.5,5.0279998779296875,102.68000030517578
4191.97998046875,1978.699951171875,5.085000038146973,103.19999694824219
4205.4501953125,1944.0999755859375,5.114999771118164,104.20999908447266
4282.3701171875,1952.4000244140625,5.215000152587891,104.0199966430664
4298.85986328125,1962.199951171875,5.09499979019165,103.55999755859375
4409.58984375,1958.4000244140625,5.065000057220459,102.30000305175781
4348.330078125,1919.0999755859375,5.138000011444092,102.9000015258789
4450.3798828125,1921.0999755859375,5.1529998779296875,102.91000366210938
